ATPex_fap,ATPex_srb,ATPex_syn,CO2ex_gen,H2Sex_gen,H2ex_gen,H2pool_gen,NH3_syn,O2expool_gen,PHB_fap,SO4ex_gen,ac_pool,bm_fap_srb_syn,glycpool_gen,glyox_syn,hv_gen,polyglcex_gen
0.0,0.0060767286741135835,0.0,0.0,0.012153457348227167,0.0,0.0,-0.03796569006300308,0.0,0.0,-0.012153457348227167,-0.0590019800872034,0.003034099741309285,-0.06362783597724223,0.05285159021381469,-0.7531351605468594,0.0
0.0,0.0,0.0,0.13504335584931448,0.0,0.0,0.27226372236497104,-0.012640804857511874,0.0,0.0,0.0,-0.09075457412165701,0.0010102137662840146,0.0,0.0,-0.48828732904026156,0.0
0.0,0.0,0.0,0.05238024170947338,0.035898423794619605,0.0,0.0,-0.025194708175013823,0.0,0.0,-0.035898423794619605,-0.10699035111437329,0.0020134826320637594,0.03449415668743426,0.0,-0.7071302120924022,0.0
0.0,0.0,0.0,0.0,0.021216407355021217,0.0,0.0,0.0,0.0594059405940594,0.033946251768033946,-0.021216407355021217,-0.09759547383309759,0.0,0.0,0.0,-0.7567185289957568,0.009900990099009901
0.0,0.0,0.0,0.0,0.013496146610867983,0.0,0.0,-0.00157664204329852,0.08671859888984686,0.02394482840651245,-0.013496146610867983,0.04499190138173109,0.00012600032312782867,-0.0957793136260498,0.0,-0.7198704221076975,0.0
0.0,0.08670520231213873,0.0,0.3159922928709056,0.11560693641618497,0.0,0.0,0.0,0.0,0.0,-0.11560693641618497,0.011560693641618497,0.0,-0.16955684007707128,0.0,-0.18497109826589594,0.0
0.0,0.0,0.0,0.0,0.032119914346895075,0.0,0.05139186295503212,0.0,0.08993576017130621,0.0,-0.032119914346895075,-0.044967880085653104,0.0,0.0,0.0,-0.734475374732334,0.014989293361884369
0.0,0.0,0.0,0.0,0.026881720430107527,0.0,0.043010752688172046,0.0,0.056451612903225805,0.0,-0.026881720430107527,-0.03763440860215054,0.0,0.03763440860215054,0.0,-0.771505376344086,0.0
0.0,0.0,0.0,0.0,0.0012764911216566477,0.0020423857946506364,0.0,-0.04150687102998698,0.0,0.0,-0.0012764911216566477,-0.1257750029507731,0.0033170998985045134,0.0,0.0,-0.8083095449211161,0.01649611316165543
0.0,0.0,0.0,0.0,0.023160384915214275,0.0,0.0,-0.016254728689432677,0.025345400265008065,0.0,-0.023160384915214275,-0.06902636528554769,0.0012990273067555883,0.03915133528478267,0.0,-0.8026023733380447,0.0
0.0,0.0,0.0,0.0,0.01589026053826083,0.0,-0.11080791060233475,-0.05733326902641778,0.0,0.0,-0.01589026053826083,-0.08731710381468002,0.0045818963499095165,-0.057120855083346425,0.0,-0.6380372751658541,0.013021168880935798
0.0,0.0,0.0,0.0,0.0,0.0,-0.4142008604979455,-0.10560426434289837,-0.12387929623038434,0.0,0.0,0.0,0.008439564000870963,-0.20355665732500705,0.00946356443297664,-0.1348557931699171,0.0
0.0,0.0,0.0,0.0,0.018796992481203006,0.0,0.0,0.0,0.039473684210526314,0.03007518796992481,-0.018796992481203006,-0.08646616541353383,0.0,0.02631578947368421,0.0,-0.7800751879699248,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.33653846153846156,0.0,0.0,0.10576923076923077,0.0,0.019230769230769232,0.0,-0.23076923076923078,0.0,-0.3076923076923077,0.0
0.0,0.013801003558409523,0.0,0.0,0.027602007116819045,0.0,0.0,-0.022343508681679367,0.0,0.0,-0.027602007116819045,-0.09434577736452217,0.001785623645942569,0.0,0.05328000475513497,-0.7592400677606733,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036737692872887582,0.045554739162380606,0.0,-0.1293166789125643,0.0,0.03820720058780309,0.0,-0.7832476120499633,0.0
0.0,0.0013223855269657552,0.0,0.0,0.001763180702621007,0.0,0.0,-0.040951610453636496,0.0,0.0,-0.001763180702621007,-0.12483183890771482,0.0032727252020807555,0.0,0.0,-0.809573176934273,0.0165219015700872
0.0,0.004788793358240156,0.0,0.0,0.009577586716480312,0.0,-0.13206062127456225,-0.08165931352617532,0.0,0.0,-0.009577586716480312,-0.04227026997128963,0.006525958085684913,-0.107813714083292,0.0,-0.6057261562677951,0.0
0.0,0.0,0.0,0.0,0.007901517727176049,0.0,0.012642428363481678,-0.02511344675756237,0.0,0.0,-0.007901517727176049,-0.08608016000645204,0.0020069884725934925,0.0399234391137469,0.0,-0.8184305018318114,0.0
0.0,0.0,0.0,0.0,0.009634059623409292,0.0,-0.13240338439416863,-0.0826055333533355,0.0,0.0,-0.009634059623409292,-0.04372952409735647,0.006601577028157555,-0.10809354439621098,0.0,-0.6072983174839524,0.0
0.0,0.0,0.0,-0.0684931506849315,0.0,0.0,0.0,0.0,0.0821917808219178,0.02054794520547945,0.0,0.0,0.0,-0.00684931506849315,0.0,-0.821917808219178,0.0
0.0,0.0,0.0,0.358974358974359,0.1282051282051282,0.0,0.20512820512820512,0.0,0.0,0.0,-0.1282051282051282,-0.1794871794871795,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.31959104390965404,0.0,0.0,0.0,-0.11657944196897177,-0.10474665500634155,0.02523532863193662,0.0,0.0,0.009316666024851896,-0.4245308644582442,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033349346598802405,0.0,0.0,0.0,0.0,0.002665175944921474,-0.11684397860130234,0.05555026221999828,-0.7915912366349755,0.0
0.0,0.0,0.0,0.0,0.1417945567901125,0.0,-0.5899630747696288,-0.01656467332432106,0.0,0.0,-0.1417945567901125,0.0,0.0013237971169440632,-0.03525174179476581,0.004807055699286247,-0.06850054371482901,0.0
0.0,0.0,0.0,0.0,0.018809842797036017,0.0,-0.03274979295006876,-0.027566932419000007,0.0,0.0,-0.018809842797036017,-0.08840802884218442,0.002203063407576121,0.037741976594748775,0.0,-0.7737105201923499,0.0
0.0,0.0,0.0,0.22926093514328807,0.0,0.0,0.36199095022624433,0.0,0.0,0.0,0.0,0.0,0.0,-0.13273001508295626,0.01809954751131222,-0.2579185520361991,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.3285991409462995,-0.01048306900159931,0.0,0.1037124708559288,0.0,0.0,0.0008377742349236243,-0.22669207356663112,0.0,-0.3296754713946176,0.0
0.0,0.0,0.0,0.0,0.02145922746781116,0.0,-0.11212446351931331,0.0,0.0,0.05633047210300429,-0.02145922746781116,-0.1427038626609442,0.0,0.030042918454935622,0.0,-0.6158798283261803,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.048297392751047274,-0.05711788250524742,0.0,0.0,0.0,-0.0912806106191615,0.004564683329756847,-0.05813428532667328,0.0,-0.7257930425587514,0.014812102909362274
0.2576466080675048,0.0,0.0,0.0,0.03999919338395596,0.0,-0.1935449057342185,-0.0046727715551333265,0.0,0.0,-0.03999919338395596,0.0,0.00037343335372279444,-0.03435288107566731,0.0,-0.4208227931769245,0.008588220268916827
0.0,0.0,0.0,0.0,0.0,0.10748712962570338,0.0,-0.012630425888120573,0.0,0.0,0.0,-0.07586977361014627,0.0010093843113658254,0.0,0.052655953217355014,-0.750347333347309,0.0
0.0,0.0,0.0,0.0,0.12691785793069,0.0,-0.6141200052058375,-0.0347074698512574,-0.017862828685154864,0.004303472527486216,-0.12691785793069,0.0,0.0027737129266568695,-0.07239679494222712,0.0,0.0,0.0
0.18098415346121768,0.0,0.0,0.0,0.016680567139282735,0.0,0.026688907422852376,0.0,0.0,0.0,-0.016680567139282735,-0.04670558798999166,0.0,0.0,0.04670558798999166,-0.6655546288573811,0.0
0.0,0.0,0.0,0.0,0.0,0.11927722091025078,0.0,-0.021632545804707193,0.0776553591248094,0.0,0.0,0.0,0.0017288057064418758,-0.03975907363675026,0.0,-0.7399469948170405,0.0
0.0,0.016326340801394078,0.0,0.0,0.032652681602788156,0.0,-0.06590288631224833,-0.033378601043691475,0.0,0.0,-0.032652681602788156,-0.07384087408383125,0.002667513869071484,-0.033972567465204724,0.04646595758812999,-0.6621398956308524,0.0
0.0,0.0,0.0,0.0,0.0913931759438359,0.0,-0.5503253831853808,-0.058094037280072196,-0.09737884311501445,0.0,-0.0913931759438359,-0.10677268995181814,0.0046426945800425315,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023462349886985694,0.0444188557854945,0.04975629554809739,0.0,-0.09951259109619479,0.0018750379514893066,-0.04312212280835107,0.0,-0.7378527469233872,0.0
0.0,0.04187303016659163,0.0,0.0960528290559808,0.055830706888788835,0.0,0.0,0.0,0.0,0.0,-0.055830706888788835,-0.07924358397118415,0.0,0.031217169443193755,0.0,-0.639951973585472,0.0
0.0,0.0,0.0,-0.0584526864830486,0.0,0.0,-0.21160685387709863,-0.053951085728652245,0.0,0.0,0.0,0.0,0.004311602791389135,-0.10399298492644501,0.0,-0.556331090469499,0.011353695723867328
0.0,0.0,0.0,0.0,0.03690036900369004,0.0,0.0,0.0,0.046740467404674045,0.0,-0.03690036900369004,0.0,0.0,-0.05412054120541206,0.05412054120541206,-0.7712177121771218,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04793196752995748,0.0,-0.13606494008504058,0.0,0.03247004252029378,0.007730962504831852,-0.7758020873598763,0.0
0.22734263705366303,0.0,0.0,0.0,0.01520607474322227,0.0,0.0,-0.0011589520775397953,0.0,0.0,-0.01520607474322227,-0.017286246919957317,9.261984156795297e-05,-0.03031235160715507,0.04546852741073261,-0.6479265156029397,0.0
0.15517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05172413793103448,0.020689655172413793,0.0,0.0,0.0,-0.08275862068965517,0.0,-0.6758620689655173,0.013793103448275862
0.0,0.0,0.0,0.0,0.14569863123015175,0.0,-0.6209825144956844,-0.01702075372117866,-0.004744536800085605,0.011070585866866411,-0.14569863123015175,-0.03286444154661743,0.0013602456422263775,-0.02055965946703762,0.0,0.0,0.0
0.0,0.0,0.0,-0.04074370634257282,0.0,0.0,0.0,-0.03244162057116813,0.0,0.0,0.0,-0.060694214784796696,0.002592633307054114,-0.03301891358753885,0.054459600747991437,-0.7760493106588779,0.0
0.0,0.0,0.0,-0.051642532332607356,0.0,0.0,-0.5092999171764135,-0.08717551134246548,-0.21051414834234972,0.0,0.0,-0.1344010953660244,0.006966795440139494,0.0,0.0,0.0,0.0
0.0,0.04297994269340974,0.0,0.3247373447946514,0.05730659025787966,0.0,0.0,0.0,0.0,0.08404966571155682,-0.05730659025787966,0.0057306590257879654,0.0,-0.3361986628462273,0.0,-0.09169054441260745,0.0
0.0,0.0,0.0,0.10997731784188186,0.0,0.0,-0.2623498829079603,-0.1328753953803155,-0.18497427373202205,0.0,0.0,-0.1639642522391906,0.010618987883026893,-0.13523989001560283,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.01540177300416247,0.0,0.0,-0.0017992604526204813,0.04761841596443792,0.027325785824210733,-0.01540177300416247,0.0,0.00014379129326464328,-0.10930314329684293,0.0513446594859212,-0.7316613976743771,0.0
0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.047619047619047616,0.0,0.0,0.0,-0.09523809523809523,0.0,-0.7619047619047619,0.0
0.0,0.012052361560364223,0.0,0.0,0.024104723120728446,0.0,-0.08618357210875581,-0.05943135213078366,0.0,0.0,-0.024104723120728446,-0.1092305791020349,0.00474956861909883,0.0,0.0,-0.6801431202375057,0.0
0.0,0.0,0.0,0.0,0.030757790756613834,0.0,0.04921246521058213,-0.023429042961671122,0.084104328799954,0.0,-0.030757790756613834,-0.04306090705925937,0.0018723761657213397,0.0,0.0,-0.7368052982895844,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.14457831325301204,0.0,0.024096385542168676,0.0,0.0,-0.04819277108433735,0.0,0.0,0.04819277108433735,-0.7349397590361446,0.0
0.0,0.01143002286004572,0.0,0.0,0.01524003048006096,0.0,0.0,0.0,0.08636017272034544,0.02235204470408941,-0.01524003048006096,0.04470408940817882,0.0,-0.08940817881635764,0.0,-0.7152654305308611,0.0
0.04079198982666867,0.0,0.0,0.30336405436996383,0.10848402457986774,0.0,0.0,-0.012673282167897947,0.0,0.0,-0.10848402457986774,0.0,0.0010128092518099535,-0.17497461435810724,0.0,-0.2502152008658169,0.0
0.13191769056043232,0.0,0.0,0.0,0.09151138339002435,0.0,-0.4133253897555185,-0.010690510310323538,0.0,0.009824197079709931,-0.09151138339002435,0.0,0.0008543522984355101,-0.039296788318839725,0.0,-0.21106830489669173,0.0
0.3448275862068966,0.0,0.0,0.0,0.0,0.0,-0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,-0.034482758620689655,0.0,-0.5517241379310345,0.0
0.0,0.0,0.0,-0.01213981448130118,0.0,0.0,-0.16803341782072614,-0.0691275553385057,0.0,0.0,0.0,0.03467739737580832,0.005524458989731136,-0.1556589979809944,0.0,-0.5548383580129331,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.3387096774193548,0.0,0.0,0.1064516129032258,0.0,0.0,0.0,-0.23225806451612904,0.0,-0.3161290322580645,0.0064516129032258064
0.2079207920792079,0.0,0.0,0.0,0.008609556607834697,0.0,0.0,0.0,0.0,0.0,-0.008609556607834697,-0.034438226431338786,0.0,0.034438226431338786,0.0,-0.7059836418424451,0.0
0.0,0.0,0.0,0.0,0.13612287964542136,0.0,-0.6173989940400004,-0.015902098672447133,0.0,0.015129229809782131,-0.13612287964542136,0.0010315383961215089,0.001270846213733488,-0.060516919239128525,0.0,-0.016504614337944142,0.0
0.0,0.0,0.0,0.27120225583979785,0.0,0.0,0.0,-0.1290528314052078,-0.21664040050981961,0.0,0.0,-0.24144170759629233,0.01031350047192582,-0.1313493041769566,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.007037212962863584,-0.04086155257740697,0.0,0.0,0.0,-0.12455731758429624,0.003265528057013264,0.0,0.0,-0.8077928210420515,0.0164855677763684
0.21902017291066284,0.008645533141210375,0.0,0.0,0.011527377521613832,0.0,0.0,0.0,0.0,0.0,-0.011527377521613832,0.0,0.0,-0.04610951008645533,0.04610951008645533,-0.6570605187319885,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01990049751243781,0.05970149253731343,0.0,-0.11940298507462686,0.0,-0.01990049751243781,0.01990049751243781,-0.7611940298507462,0.0
0.0,0.0,0.0,0.32932013724245196,0.0443766128609459,0.0,0.0,-0.10933668089964874,-0.09823903254556787,0.0,-0.0443766128609459,-0.06212725800532426,0.008737847110976483,-0.30348581847413886,0.0,0.0,0.0
0.0,0.0,0.0,0.09876543209876543,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,-0.07407407407407407,0.0,0.024691358024691357,0.0,-0.5802469135802469,0.0
0.2800583328865053,0.014338817056945018,0.0,0.0,0.028677634113890037,0.0,-0.1120233331546021,-0.0156032366147972,0.0,0.0,-0.028677634113890037,-0.028677634113890037,0.00124696208861162,0.0,0.0,-0.4906964158568687,0.0
0.0,0.0,0.0,-0.1276595744680851,0.0,0.0,-0.24468085106382978,0.0,0.0,0.01773049645390071,0.0,0.0,0.0,0.028368794326241134,0.0,-0.5815602836879432,0.0
0.21288853025212423,0.0,0.0,0.0,0.02847859024547527,0.0,-0.08515541210084969,-0.0021705352556621767,0.0,0.0,-0.02847859024547527,-0.03237442609145391,0.000173462419536656,0.0283851373669499,0.0,-0.5818953160224729,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.18301707274348,-0.09224472682393509,-0.014682162153276043,0.0,0.0,0.0,0.00737191135810238,-0.16953921741363856,0.0,-0.533144909507568,0.0
0.0,0.0,0.0,0.05995004163197336,0.0,0.20649458784346378,0.0,0.0,0.0,0.0,0.0,-0.07327227310574522,0.0,0.0,0.04329725228975854,-0.6169858451290591,0.0
0.0,0.0,0.0,0.0,0.016802601987518324,0.0,0.0,-0.0019629075983066025,0.0477510011073642,0.02625861830593051,-0.016802601987518324,-0.0024221690979716677,0.00015686946362236095,-0.10503447322372204,0.051331721785445636,-0.7314770354426003,0.0
0.0,0.0,0.0,0.28597957288765086,0.006963788300835654,0.4011142061281337,0.0,0.0,0.0,0.0,-0.006963788300835654,0.0,0.0,-0.14298978644382543,0.0,-0.15598885793871867,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.35455983950269077,-0.09242925397337577,-0.1893804969817499,0.0,0.0,-0.1781612711847818,0.007386658193348979,0.008282906054141989,0.0,-0.16979957410991076,0.0
0.0,0.04433497536945813,0.0,0.07881773399014778,0.059113300492610835,0.0,0.0,0.0,0.0,0.0,-0.059113300492610835,-0.07881773399014778,0.0,0.0,0.03940886699507389,-0.6403940886699507,0.0
0.0,0.0,0.0,0.0,0.09951565529158322,0.0,-0.4815284132758067,-0.04096107206088325,0.0,0.005078873483599901,-0.09951565529158322,0.0,0.003273481344272616,-0.0854412709227814,0.0,-0.18468557832948962,0.0
0.0,0.0,0.0,0.0,0.026762877236138755,0.0,0.0,-0.021687848943401266,0.06269509437426535,0.0,-0.026762877236138755,-0.06423018318949922,0.0017332253610965608,-0.022073780457138766,0.0,-0.7585730309382749,0.015481082264046427
0.0,0.0,0.0,0.3205979077640191,0.08438764491094201,0.0,0.12692523036585418,-0.00985830346525709,0.0,0.0,-0.08438764491094201,0.0,0.0007878449185053216,-0.17841781131779494,0.0,-0.1946376123466854,0.0
0.20618556701030927,0.0,0.0,-0.08247422680412371,0.0,0.0,-0.08247422680412371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041237113402061855,-0.5876288659793815,0.0
0.0,0.0,0.0,0.0,0.05150449383082596,0.0,0.0,-0.003925486434589388,0.051335481138694974,0.0,-0.05150449383082596,-0.05855024474635794,0.0003137126536073993,0.0,0.051335481138694974,-0.7315306062264034,0.0
0.0,0.08571428571428572,0.0,0.3047619047619048,0.11428571428571428,0.0,0.0,0.0,-0.0761904761904762,0.0,-0.11428571428571428,-0.1523809523809524,0.0,0.0,0.0,-0.1523809523809524,0.0
0.2702702702702703,0.0,0.0,0.09009009009009009,0.0,0.0,0.0,0.0,0.0,0.036036036036036036,0.0,0.02702702702702703,0.0,-0.14414414414414414,0.0,-0.43243243243243246,0.0
0.2923972831249247,0.0,0.0,0.0,0.0,0.0,0.0,-0.020590065906146784,0.0,0.0,0.0,-0.03429703058273934,0.001645493958774617,-0.0035460394811593,0.0,-0.6475240869462553,0.0
0.0,0.0,0.0,0.0,0.0,0.12413793103448276,0.0,0.0,0.08275862068965517,0.0,0.0,0.0,0.0,-0.041379310344827586,0.0,-0.7379310344827587,0.013793103448275862
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.05185185185185185,0.0,-0.007407407407407408,0.0,-0.0962962962962963,0.0,-0.7703703703703704,0.0
0.0,0.0,0.0,0.0,0.15021952511297995,0.0,-0.6252880115584111,-0.01754889197978488,0.0,0.005486439381314818,-0.15021952511297995,-0.021654806315767473,0.001402452807463029,-0.021945757525259273,0.0,-0.006109898401918775,0.00012469180412079135
0.4166666666666667,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,-0.08333333333333333,0.05555555555555555,0.0,0.0,0.0,-0.2222222222222222,0.0,0.0,0.0
0.0,0.0,0.0,0.38095238095238093,0.06493506493506493,0.0,0.0,0.0,-0.012987012987012988,0.09523809523809523,-0.06493506493506493,0.0,0.0,-0.38095238095238093,0.0,0.0,0.0
0.17543859649122806,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,-0.03508771929824561,0.0,0.03508771929824561,0.0,-0.7192982456140351,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03803794826652416,0.0,0.006550929314661517,0.0,-0.13222185356330154,0.0030398743919543003,0.0,0.0,-0.8037464065742873,0.01640298788927117
0.0,0.0,0.0,0.0,0.016772133280314346,0.0,0.0,-0.0019593481938211723,0.05008218955640915,0.02621100269536384,-0.016772133280314346,0.0,0.00015658500709831154,-0.10484401078145536,0.048820863397480714,-0.7343817338077427,0.0
0.31173842294304127,0.0,0.0,-0.007682697275486983,0.02742248089799834,0.0,-0.12469536917721652,-0.002090042416909484,0.0,0.0,-0.02742248089799834,0.0,0.0001670296824829764,0.0,0.0,-0.4987814767088661,0.0
0.0,0.0410958904109589,0.0,0.319634703196347,0.0547945205479452,0.0,0.0,0.0,0.0,0.0867579908675799,-0.0547945205479452,0.0,0.0,-0.3333333333333333,0.0,-0.1095890410958904,0.0
0.0,0.0,0.0,0.0,0.09495719178737949,0.0,-0.4594712837545932,-0.04001312644227354,0.0,0.0,-0.09495719178737949,0.012992345228402315,0.003197724481920686,-0.08653361286361425,0.0,-0.20787752365443704,0.0
0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,-0.010869565217391304,-0.043478260869565216,0.0,0.043478260869565216,0.0,-0.8913043478260869,0.0
0.0,0.0,0.0,0.0,0.0,0.128719723183391,0.0,0.0,0.0643598615916955,0.0,0.0,-0.045674740484429065,0.0,0.0,0.0,-0.7460207612456747,0.01522491349480969
0.0,0.026929982046678635,0.0,0.0,0.03590664272890485,0.0,0.0,0.0,0.045481747456612806,0.0,-0.03590664272890485,0.0,0.0,-0.052663076002393776,0.052663076002393776,-0.7504488330341114,0.0
0.0,0.0,0.0,0.29914529914529914,0.0,0.0,0.20512820512820512,0.0,0.0,0.0811965811965812,0.0,0.0,0.0,-0.31196581196581197,0.0,-0.10256410256410256,0.0
0.0,0.0,0.0,0.017657677511482645,0.035439996497548885,0.0,0.0,-0.024872968645856888,0.0,0.0,-0.035439996497548885,-0.10562407114189828,0.0019877702106494755,0.0,0.051080493081640324,-0.7278970264133746,0.0
0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,-0.16666666666666666,0.0,-0.4444444444444444,0.0
0.0,0.0,0.0,-0.06353132016782029,0.0,0.0,-0.1626537645996579,-0.06559836438929306,0.0,0.0,0.0,-0.04191091396311185,0.005242417037424523,-0.04688853297966719,0.0,-0.6141746868630251,0.0
0.0,0.0,0.0,0.33208861078208396,0.05631610222900087,0.0,0.0,-0.006578939681748898,0.0,0.08800916869944299,-0.05631610222900087,-0.008118214228881229,0.0005257683754294651,-0.35203667479777195,0.0,-0.09801021059710696,0.0020002083795327952
0.0,0.0,0.0,0.02300192673471109,0.0,0.0,0.0,-0.054405477140338956,0.0,0.0,0.0,-0.10178584352101558,0.0043479163382353515,-0.05537361317831936,0.0,-0.745863518625632,0.015221704461747592
